Ticket,Status,Category,Country,Time
2716394,Dispatched,Software installation,Estonia,18/02/2018 21:32
2716394,ChangeUpdate,Software installation,Estonia,23/02/2018 3:32
2716394,ChangeUpdate,Software installation,Estonia,23/02/2018 3:34
2716394,ChangeUpdate,Software installation,Estonia,25/02/2018 22:53
2716394,ChangeUpdate,Software installation,Estonia,25/02/2018 22:54
2716394,ChangeUpdate,Software installation,Estonia,25/02/2018 23:05
2716394,ChangeUpdate,Software installation,Estonia,25/02/2018 23:12
2716394,ChangeUpdate,Software installation,Estonia,25/02/2018 23:22
2716394,ChangeUpdate,Software installation,Estonia,26/03/2018 6:15
2716394,ChangeUpdate,Software installation,Estonia,27/03/2018 5:04
2716394,ChangeUpdate,Software installation,Estonia,27/03/2018 5:08
2716394,ChangeUpdate,Software installation,Estonia,27/03/2018 5:12
2716394,ChangeUpdate,Software installation,Estonia,3/04/2018 7:05
2716394,ChangeUpdate,Software installation,Estonia,4/04/2018 6:18
2716394,ChangeUpdate,Software installation,Estonia,5/04/2018 1:22
2716394,ChangeUpdate,Software installation,Estonia,6/04/2018 0:53
2716394,ChangeUpdate,Software installation,Estonia,6/04/2018 1:03
2716394,ChangeUpdate,Software installation,Estonia,6/04/2018 4:43
2716394,ChangeUpdate,Software installation,Estonia,8/04/2018 23:11
2716394,ChangeUpdate,Software installation,Estonia,8/04/2018 23:11
2716394,ChangeUpdate,Software installation,Estonia,9/04/2018 4:35
2716394,AssigneeChange,Software installation,Estonia,9/04/2018 6:40
2716394,ResolvedTimeChange,Software installation,Estonia,9/04/2018 6:40
2716394,Resolved,Software installation,Estonia,9/04/2018 6:40
2716394,ChangeUpdate,Software installation,Estonia,9/04/2018 6:41
2716394,ChangeUpdate,Software installation,Estonia,9/04/2018 6:42
2716394,Closed,Software installation,Estonia,17/04/2018 19:46
2716394,Closed,Software installation,Estonia,17/04/2018 19:46
2716720,Open,Software installation,Estonia,18/02/2018 21:45
2716720,PriorityChange,Software installation,Estonia,18/02/2018 21:45
2716720,Assign,Software installation,Estonia,18/02/2018 21:45
2716720,pending,Software installation,Estonia,18/02/2018 21:45
2716720,Approved,Software installation,Estonia,18/02/2018 21:50
2716720,InProgress,Software installation,Estonia,18/02/2018 21:50
2716720,Dispatched,Software installation,Estonia,18/02/2018 21:52
2716720,ChangeUpdate,Software installation,Estonia,26/02/2018 23:04
2716720,ChangeUpdate,Software installation,Estonia,26/02/2018 23:07
2716720,ChangeUpdate,Software installation,Estonia,26/02/2018 23:12
2716720,ChangeUpdate,Software installation,Estonia,26/02/2018 23:56
2716720,ChangeUpdate,Software installation,Estonia,27/02/2018 0:16
2716720,ChangeUpdate,Software installation,Estonia,27/02/2018 23:22
2716720,ChangeUpdate,Software installation,Estonia,27/02/2018 23:22
2716720,ChangeUpdate,Software installation,Estonia,27/02/2018 23:24
2716720,ChangeUpdate,Software installation,Estonia,1/03/2018 0:44
2716720,ChangeUpdate,Software installation,Estonia,1/03/2018 0:48
2716720,ChangeUpdate,Software installation,Estonia,28/03/2018 6:04
2716720,ChangeUpdate,Software installation,Estonia,3/04/2018 22:32
2716720,ChangeUpdate,Software installation,Estonia,3/04/2018 22:52
2716720,ChangeUpdate,Software installation,Estonia,23/04/2018 1:39
2716720,ChangeUpdate,Software installation,Estonia,1/05/2018 7:11
2716720,ChangeUpdate,Software installation,Estonia,2/05/2018 1:02
2716720,ChangeUpdate,Software installation,Estonia,2/05/2018 1:06
2716720,ChangeUpdate,Software installation,Estonia,29/05/2018 7:05
2716720,ChangeUpdate,Software installation,Estonia,29/05/2018 23:30
2716720,ChangeUpdate,Software installation,Estonia,29/05/2018 23:36
